,CIK,cusip,CompName,folder_name,folder_path,at,lt,che,ni,sale,execrank,becameceo,gender,exchange,state,zip,FF_48,prc_0220,shrout_0220,prc_0325,shrout_0325,prc_0630,shrout_0630,prc_0930,shrout_0930,prc_1230,shrout_1230,ret_0220_0325,ret_0325_0630,ret_0220_0630,ret_0220_0930,ret_0220_1230,exchange_id,gender_id,state_id,days_becameceo
880,52988.0,46981410,JACOBS ENGINEERING GROUP INC /DE/,0000052988-20-000070,QTR4\0000052988-20-000070,11462.711,5694.053,631.068,847.184,12737.868,1.0,2015-08-17,MALE,NYS,TX,75201,18,102.02999877929688,133249.0,73.25,133050.0,84.80000305175781,130103.0,92.7699966430664,130208.0,107.48999786376953,129623.0,-0.28207389124400034,0.1576792225495947,-0.16887186056729855,-0.09075764233086941,0.053513664116406484,2,1,43,1963.0
881,1403568.0,90384S30,"Ulta Beauty, Inc.",0001558370-20-003272,QTR1\0001558370-20-003272,4863.872,2961.778,502.325,705.945,7398.068,1.0,2013-07-01,FEMALE,NAS,IL,60440,42,301.3399963378906,56609.0,191.8800048828125,56309.0,203.4199981689453,56312.0,223.97999572753906,56323.0,282.9800109863281,56332.0,-0.3632441520718057,0.060141718743339984,-0.32494856095753133,-0.2567199892164606,-0.060927807707860875,1,0,14,2740.0
882,1056285.0,49749810,"KIRKLAND'S, INC",0001056285-20-000026,QTR2\0001056285-20-000026,422.442,345.487,30.132,-53.265,603.88,1.0,2018-10-22,MALE,NAS,TN,37027,42,1.2100000381469727,13956.0,0.8158000111579895,13991.0,2.7100000381469727,14015.0,8.210000038146973,14248.0,18.690000534057617,14256.0,-0.3257851360010467,2.321892622065861,1.2396693824052611,5.785123784557885,14.44628094613947,1,1,42,801.0
883,1368458.0,79546E10,"Sally Beauty Holdings, Inc.",0001564590-20-054910,QTR4\0001564590-20-054910,2098.446,2158.769,71.495,271.623,3876.411,1.0,2015-02-01,MALE,NYS,TX,76210,42,13.4399995803833,116326.0,10.069999694824219,116786.0,12.529999732971191,112871.0,8.6899995803833,112852.0,12.819999694824219,112819.0,-0.25074404693269875,0.2442899814000356,-0.06770832409402179,-0.3534226300819968,-0.04613094530627954,2,1,43,2160.0
884,1413329.0,71817210,Philip Morris International Inc.,0001413329-20-000007,QTR1\0001413329-20-000007,42875.0,52474.0,6865.0,7185.0,29805.0,1.0,2013-05-08,MALE,NYS,NY,10017,5,87.44000244140625,1555875.0,66.06999969482422,1555912.0,70.05999755859375,1557130.0,74.98999786376953,1557287.0,81.4800033569336,1557316.0,-0.2443961819523292,0.06039046287572632,-0.19876491762976428,-0.1423833969581542,-0.06816101232918498,2,1,31,2794.0
885,764180.0,02209S10,"ALTRIA GROUP, INC.",0000764180-20-000018,QTR1\0000764180-20-000018,49271.0,42914.0,2117.0,-1293.0,19796.0,1.0,2018-05-17,MALE,NYS,VA,23230,5,45.560001373291016,1857982.0,34.369998931884766,1858367.0,39.25,1858368.0,38.63999938964844,1858397.0,40.7400016784668,1858419.0,-0.24561023055557346,0.14198432411320494,-0.13849870902309006,-0.1518876596807862,-0.10579454674138539,2,1,45,959.0
886,1418135.0,49271V10,Keurig Dr Pepper Inc.,0001418135-20-000007,QTR1\0001418135-20-000007,49518.0,26261.0,101.0,1254.0,11120.0,2.0,2016-05-02,MALE,NAS,MA,1803,2,29.299999237060547,1406787.0,25.0,1406986.0,28.399999618530273,1407151.0,27.600000381469727,1407253.0,31.81999969482422,1407253.0,-0.14675765696340456,0.13599998474121094,-0.030716711329872505,-0.05802044026815369,0.08600684380142273,1,1,19,1704.0
887,63754.0,57978020,MCCORMICK & CO INC,0000063754-20-000022,QTR1\0000063754-20-000022,10362.1,6905.4,155.4,704.6,5347.4,1.0,2016-02-01,MALE,NYS,MD,21031,2,163.8300018310547,123599.0,124.19000244140625,123599.0,179.41000366210938,123945.0,194.10000610351562,124348.0,94.55999755859375,248696.0,-0.2419581208973319,0.4446412765532904,0.09509858790773346,0.1847647191243767,-0.4228163553577554,2,1,20,1795.0
888,910329.0,58470H10,MEDIFAST INC,0001558370-20-001889,QTR1\0001558370-20-001889,194.653,89.821,92.678,77.916,713.672,1.0,2016-10-03,MALE,NYS,MD,21202,2,101.44999694824219,11615.0,65.18000030517578,11615.0,138.77000427246094,11781.0,164.4499969482422,11765.0,192.9199981689453,11770.0,-0.3575159954077737,1.1290273645709321,0.3678660270759662,0.6209955829978129,0.9016264561089079,2,1,20,1550.0
889,1420800.0,19401410,Colfax CORP,0001420800-20-000005,QTR1\0001420800-20-000005,7386.832,3897.204,109.632,-527.646,3327.458,2.0,2015-07-24,MALE,NYS,MD,20701,21,36.650001525878906,117757.0,19.389999389648438,118146.0,27.899999618530273,118327.0,31.360000610351562,118389.0,37.95000076293945,118457.0,-0.470941375651595,0.4388860493427861,-0.23874492614059442,-0.14433835457802163,0.035470646191995525,2,1,20,1987.0
890,59527.0,53390010,LINCOLN ELECTRIC HOLDINGS INC,0000059527-20-000007,QTR1\0000059527-20-000007,2371.213,1552.136,199.563,293.109,3003.272,1.0,2012-12-31,MALE,NAS,OH,44117,21,89.75,60364.0,68.5999984741211,60157.0,84.23999786376953,59367.0,92.04000091552734,59471.0,116.5999984741211,59471.0,-0.23565461310171484,0.2279883343663415,-0.06139278146217792,0.025515330535123608,0.29916432840246343,1,1,32,2922.0
891,93556.0,85450210,"STANLEY BLACK & DECKER, INC.",0000093556-20-000006,QTR1\0000093556-20-000006,20596.6,11454.4,314.6,955.8,14442.2,1.0,2016-08-01,MALE,NYS,CT,6053,21,162.0500030517578,152012.0,98.26000213623047,154025.0,139.3800048828125,159591.0,162.1999969482422,159682.0,178.3000030517578,160223.0,-0.39364393529294284,0.4184815983371554,-0.13989508017290594,0.0009256025526668323,0.10027769018189926,2,1,6,1613.0
892,55242.0,48917010,KENNAMETAL INC,0000055242-20-000026,QTR3\0000055242-20-000026,2656.269,1281.565,182.015,241.925,2375.234,1.0,2017-08-01,MALE,NYS,PA,15219,21,31.43000030517578,82857.0,18.770000457763672,82898.0,28.709999084472656,82914.0,28.940000534057617,83247.0,36.18000030517578,83276.0,-0.40279986396714434,0.5295683742297187,-0.08654155883845807,-0.07922366359977794,0.15112949264648232,2,1,36,1248.0
893,1424929.0,35138V10,FOX FACTORY HOLDING CORP,0001424929-20-000014,QTR1\0001424929-20-000014,609.316,171.397,43.736,93.033,751.02,2.0,2019-06-29,MALE,NAS,GA,30517,9,72.83999633789062,38559.0,43.400001525878906,38603.0,82.61000061035156,38603.0,74.33000183105469,41438.0,107.25,41715.0,-0.4041734801227239,0.9034561683388928,0.1341296645202971,0.020455869962598787,0.47240534585542865,1,1,10,551.0
894,793952.0,41282210,"HARLEY-DAVIDSON, INC.",0000793952-20-000008,QTR1\0000793952-20-000008,10528.159,8724.16,898.422,423.635,5361.789,1.0,2015-05-01,MALE,NYS,WI,53208,9,35.869998931884766,154292.0,20.559999465942383,152808.0,23.770000457763672,153173.0,24.540000915527344,153241.0,37.0099983215332,153279.0,-0.4268190666806337,0.15612845696512065,-0.3373292119996533,-0.3158627921308972,0.03178141688304023,2,1,47,2071.0
895,1433660.0,47783910,John Bean Technologies CORP,0001433660-20-000008,QTR1\0001433660-20-000008,1914.9,1345.4,39.5,129.0,1945.7,1.0,2013-09-09,MALE,NYS,IL,60602,21,113.31999969482422,31667.0,72.62000274658203,31667.0,86.0199966430664,31717.0,91.88999938964844,31728.0,117.3499984741211,31729.0,-0.3591598752016333,0.18452207917487398,-0.24091072295515292,-0.18911048678863152,0.03556299673623226,2,1,14,2670.0
896,1437578.0,10919410,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,0001437578-20-000006,QTR1\0001437578-20-000006,3330.42,2359.152,48.245,180.386,2062.017,1.0,2018-01-01,MALE,NYS,AL,2459,33,174.27999877929688,58182.0,94.16000366210938,58200.0,117.19999694824219,60319.0,152.0399932861328,60409.0,169.80999755859375,60564.0,-0.45971996602231524,0.24468980873037352,-0.32751894784747587,-0.12761077374878893,-0.02564838909807318,2,1,0,1095.0
897,1441236.0,18538R10,Clearwater Paper Corp,0001628280-20-003186,QTR1\0001628280-20-003186,1877.7,1445.7,21.4,-5.6,1761.5,1.0,2013-01-01,FEMALE,NYS,WA,99201,38,28.739999771118164,16516.0,21.260000228881836,16516.0,36.130001068115234,16571.0,37.939998626708984,16572.0,37.45000076293945,16573.0,-0.26026442595010885,0.6994355916813404,0.25713296297321275,0.3201113058057928,0.30306197150962666,2,0,46,2921.0
898,66740.0,88579Y10,3M CO,0001558370-20-000581,QTR1\0001558370-20-000581,44659.0,34533.0,2921.0,4570.0,32136.0,1.0,2018-07-01,MALE,NYS,MN,55144,38,158.55999755859375,575185.0,131.5399932861328,575600.0,155.99000549316406,575196.0,160.17999267578125,576019.0,174.11000061035156,576822.0,-0.17040870767216082,0.1858751212936911,-0.016208325586533772,0.010216921935741405,0.09807015193735427,2,1,23,914.0
899,8818.0,05361110,Avery Dennison Corp,0001104659-20-025360,QTR1\0001104659-20-025360,5488.8,4284.8,305.2,303.6,7070.1,1.0,2016-05-01,MALE,NYS,CA,91203,38,136.77000427246094,83503.0,97.76000213623047,83298.0,114.08999633789062,83340.0,127.83999633789062,83462.0,154.19000244140625,83418.0,-0.28522337440684903,0.1670416718987382,-0.16582589183363067,-0.06529215219428341,0.12736709530433848,2,1,4,1705.0
900,1748790.0,G0250X10,Amcor plc,0001748790-20-000025,QTR3\0001748790-20-000025,17165.0,11490.3,601.6,430.2,9458.2,1.0,2015-04-17,MALE,NYS,,8050,38,10.270000457763672,1620142.0,7.710000038146973,1604047.0,10.210000038146973,1574437.0,11.050000190734863,1568482.0,11.739999771118164,1568482.0,-0.24926974737196342,0.32425421370047774,-0.005842299604898413,0.07594933770246774,0.14313527242768884,2,1,-1,2085.0
901,1463258.0,75972A30,"Renewable Energy Group, Inc.",0001628280-20-003141,QTR1\0001628280-20-003141,1785.349,685.837,53.436,362.828,2625.216,1.0,2019-01-14,FEMALE,NAS,IA,50010,30,30.860000610351562,38967.0,20.059999465942383,39014.0,24.780000686645508,39292.0,53.41999816894531,39332.0,72.92500305175781,39333.0,-0.3499676257552136,0.23529418476389713,-0.19701878818714613,0.7310433283344236,1.363091432580728,1,0,12,717.0
902,81362.0,74731610,QUAKER CHEMICAL CORP,0000081362-20-000002,QTR1\0000081362-20-000002,2850.316,1607.95,123.877,31.622,1133.503,1.0,2008-10-04,MALE,NYS,PA,19428,30,186.77999877929688,17732.0,137.07000732421875,17732.0,185.64999389648438,17759.0,179.7100067138672,17800.0,251.6999969482422,17832.0,-0.26614194121404017,0.3544173340368829,-0.006049924457638193,-0.037851976183936785,0.3475746792656109,2,1,36,4471.0
903,1674910.0,92047W10,VALVOLINE INC,0001674910-20-000221,QTR4\0001674910-20-000221,2064.0,2322.0,159.0,208.0,2390.0,1.0,2016-09-01,MALE,NYS,KY,40509,30,22.420000076293945,188441.0,13.859999656677246,188448.0,19.329999923706055,185030.0,19.040000915527344,185035.0,23.360000610351562,185265.0,-0.38180197995038,0.3946609237030941,-0.1378233783261731,-0.15075821361572983,0.04192687470378459,2,1,17,1582.0
904,1469367.0,86771W10,Sunrun Inc.,0001469367-20-000061,QTR1\0001469367-20-000061,5806.341,4168.344,363.081,26.335,858.578,1.0,2012-10-01,FEMALE,NAS,CA,94104,22,23.399999618530273,118451.0,12.15999984741211,119388.0,19.719999313354492,122307.0,77.06999969482422,127552.0,67.4000015258789,197530.0,-0.4803418783911987,0.621710490198016,-0.15726497287041058,2.293589784240556,1.880341992506076,1,0,4,3013.0
905,1551182.0,G2918310,Eaton Corp plc,0001551182-20-000050,QTR1\0001551182-20-000050,32805.0,16672.0,591.0,2211.0,21390.0,1.0,,MALE,NYS,,4,22,105.0999984741211,413400.0,74.5999984741211,413400.0,87.4800033569336,400000.0,102.02999877929688,400100.0,119.30000305175781,398600.0,-0.29019981391826616,0.17265422448072304,-0.1676498132540515,-0.029210273448102366,0.13510946511700667,2,1,-1,
906,931148.0,38431350,GRAFTECH INTERNATIONAL LTD,0000931148-20-000024,QTR1\0000931148-20-000024,1526.164,2217.237,80.935,744.602,1790.793,1.0,2018-03-01,MALE,NYS,OH,44131,22,9.899999618530273,289533.0,7.639999866485596,268931.0,7.980000019073486,267179.0,6.840000152587891,267189.0,10.390000343322754,267189.0,-0.22828281203309694,0.0445026385509992,-0.19393936095341233,-0.3090908670556759,0.04949502461346808,2,1,32,1036.0
907,1024478.0,77390310,"ROCKWELL AUTOMATION, INC",0001024478-20-000038,QTR4\0001024478-20-000038,6113.0,5708.8,1058.0,695.8,6694.8,1.0,2016-07-01,MALE,NYS,WI,53204,22,205.30999755859375,116184.0,154.55999755859375,116184.0,213.0,115824.0,220.67999267578125,115967.0,249.10000610351562,116179.0,-0.24718718330078582,0.37810561183045843,0.03745556735108132,0.07486238030274699,0.21328726835343015,2,1,47,1644.0
908,108312.0,98074510,"Woodward, Inc.",0001564590-20-054809,QTR4\0001564590-20-054809,3956.526,2229.785,112.582,259.602,2900.197,1.0,2005-07-01,MALE,NAS,CO,80524,22,121.08000183105469,62216.0,65.58999633789062,62216.0,77.55000305175781,62139.0,80.16000366210938,62484.0,121.77999877929688,62792.0,-0.45829207675921874,0.1823449821868342,-0.3595143551454115,-0.3379583543948223,0.005781276326861202,1,1,5,5662.0
909,1472595.0,74939710,R1 RCM INC.,0001628280-20-001837,QTR1\0001628280-20-001837,929.1,681.9,92.0,12.0,1186.1,1.0,2016-05-26,MALE,NAS,IL,60611,34,13.279999732971191,114463.0,9.050000190734863,114463.0,11.149999618530273,115375.0,17.149999618530273,116493.0,24.09000015258789,116662.0,-0.31852406832013785,0.23204413077751432,-0.1603915781076875,0.2914156598927303,0.8140060720617297,1,1,14,1680.0
910,19411.0,55907920,MAGELLAN HEALTH INC,0001558370-20-001745,QTR1\0001558370-20-001745,3092.173,1694.39,698.34,55.902,7159.423,1.0,2013-01-01,MALE,NAS,AZ,85034,34,73.45999908447266,24623.0,44.650001525878906,24698.0,72.9800033569336,25310.0,75.77999877929688,25607.0,82.36000061035156,25607.0,-0.39218619544855615,0.6344905008488021,-0.006534110175894624,0.03158180947098052,0.12115439200652144,1,1,2,2921.0
911,1032220.0,57793310,"MAXIMUS, INC.",0001032220-20-000102,QTR4\0001032220-20-000102,1745.732,497.531,116.492,240.824,2886.815,2.0,2018-04-01,MALE,NYS,VA,20190,34,71.83999633789062,63953.0,55.68000030517578,63943.0,70.44999694824219,61313.0,68.41000366210938,61313.0,72.61000061035156,61453.0,-0.2249442769555316,0.26526574285405397,-0.019348544828854744,-0.0477448893461617,0.01071832282450735,2,1,45,1005.0
912,1474735.0,36873610,GENERAC HOLDINGS INC.,0001437749-20-003516,QTR1\0001437749-20-003516,2665.669,1571.591,322.883,252.007,2204.336,1.0,2008-09-30,MALE,NYS,WI,53189,22,116.97000122070312,62542.0,87.7699966430664,62568.0,121.93000030517578,62681.0,193.63999938964844,62790.0,229.19000244140625,62841.0,-0.24963669550230336,0.38919909956277665,0.042404026953149765,0.6554671913209752,0.9593912973375325,2,1,47,4475.0
913,38725.0,35351410,FRANKLIN ELECTRIC CO INC,0000038725-20-000053,QTR1\0000038725-20-000053,1194.743,396.31,64.405,95.483,1314.578,1.0,2014-05-02,MALE,NAS,IN,46809,22,59.709999084472656,46393.0,41.43000030517578,46456.0,52.52000045776367,46185.0,58.83000183105469,46201.0,69.08000183105469,46202.0,-0.3061463583919316,0.2676804265242169,-0.12041531966090273,-0.014737854076551284,0.1569251865726232,1,1,15,2435.0
914,82811.0,75875010,REGAL BELOIT CORP,0000082811-20-000035,QTR1\0000082811-20-000035,4430.7,2050.3,331.4,238.9,3238.0,1.0,2019-04-01,MALE,NYS,WI,53511,22,89.52999877929688,40942.0,60.5099983215332,40654.0,87.31999969482422,40520.0,93.87000274658203,40579.0,121.54000091552734,40595.0,-0.3241371702606828,0.4430672965950217,-0.024684453419022066,0.04847541635719031,0.3575338162925624,2,1,47,640.0
915,1481582.0,78375410,Ryerson Holding Corp,0001564590-20-008692,QTR1\0001564590-20-008692,2021.5,1842.9,59.8,82.4,4501.6,1.0,2015-06-01,MALE,NYS,IL,60606,41,8.800000190734863,37784.0,4.96999979019165,37784.0,5.630000114440918,38117.0,5.730000019073486,38117.0,13.619999885559082,38117.0,-0.43522730881024907,0.13279685153141968,-0.3602272735893234,-0.3488636483091951,0.5477272261765388,2,1,14,2040.0
916,861884.0,75950910,RELIANCE STEEL & ALUMINUM CO,0001558370-20-001637,QTR1\0001558370-20-001637,8131.1,2917.0,174.3,701.5,10973.8,1.0,2019-01-01,MALE,NYS,CA,90071,41,109.4000015258789,66657.0,83.37000274658203,66861.0,94.93000030517578,63641.0,102.04000091552734,63758.0,119.16000366210938,63756.0,-0.23793417199486416,0.138658956192342,-0.1322669197338192,-0.06727605582903518,0.08921391224955065,2,1,4,730.0
917,917470.0,68162K10,OLYMPIC STEEL INC,0001437749-20-003270,QTR1\0001437749-20-003270,649.555,341.203,5.742,3.856,1579.04,2.0,2019-01-01,MALE,NAS,OH,44146,41,13.079999923706055,10996.0,9.670000076293945,10996.0,11.75,11075.0,11.359999656677246,11075.0,13.489999771118164,11075.0,-0.2607033537692811,0.21509823239869305,-0.10168195194677156,-0.13149849213007242,0.03134555426632916,1,1,32,730.0
918,1489393.0,N5374510,LyondellBasell Industries N.V.,0001489393-20-000009,QTR1\0001489393-20-000009,30435.0,22256.0,1084.0,3390.0,34727.0,1.0,2015-01-12,MALE,NYS,TX,77010,14,83.3499984741211,333000.0,52.099998474121094,333555.0,65.72000122070312,333706.0,70.48999786376953,333839.0,91.06999969482422,333919.0,-0.37492502186071003,0.2614204058632997,-0.21151766738054367,-0.15428915231887372,0.09262149204597847,2,1,43,2180.0
919,1597672.0,75508B10,RAYONIER ADVANCED MATERIALS INC.,0001597672-20-000005,QTR1\0001597672-20-000005,2480.147,1797.349,64.025,-22.45,1775.392,1.0,2014-06-01,MALE,NYS,FL,32207,14,2.799999952316284,63211.0,1.090000033378601,63211.0,2.809999942779541,63251.0,3.200000047683716,63351.0,6.579999923706055,63345.0,-0.6107142671638602,1.5779815199358938,0.003571425226269879,0.14285717934978315,1.350000012772424,2,1,9,2405.0
920,1673985.0,00773T10,AdvanSix Inc.,0001673985-20-000009,QTR1\0001673985-20-000009,1235.969,835.091,7.05,41.347,1301.093,1.0,2016-01-01,FEMALE,NYS,NJ,7054,14,19.540000915527344,27912.0,10.0600004196167,27915.0,11.739999771118164,28004.0,12.880000114440918,28030.0,19.889999389648438,28030.0,-0.48515865157290855,0.1669979404996362,-0.3991812067015286,-0.34083932901938074,0.01791189650574528,2,0,29,1826.0
921,14930.0,11704310,BRUNSWICK CORP,0000014930-20-000027,QTR1\0000014930-20-000027,3564.4,2263.5,332.7,-131.0,4108.4,1.0,2019-01-01,MALE,NYS,IL,60045,21,65.76000213623047,81574.0,35.150001525878906,79470.0,64.01000213623047,79128.0,58.90999984741211,79162.0,78.25,78343.0,-0.4654805294400528,0.8210526133008449,-0.026611921276624134,-0.10416669808841675,0.18993305136905048,2,1,14,730.0
922,26172.0,23102110,CUMMINS INC,0000026172-20-000009,QTR1\0000026172-20-000009,19737.0,11272.0,1470.0,2260.0,23571.0,1.0,2012-01-01,MALE,NYS,IN,47202,21,167.1199951171875,153204.0,127.7699966430664,150270.0,173.25999450683594,147526.0,211.16000366210938,147676.0,224.99000549316406,148007.0,-0.2354595477730129,0.3560303597005542,0.036740064438985656,0.2635232756800899,0.3462781957084015,2,1,15,3287.0
923,1494319.0,91336L10,Univar Solutions Inc.,0001494319-20-000009,QTR1\0001494319-20-000009,6494.8,4762.0,330.3,-100.2,9286.9,1.0,2018-05-09,MALE,NYS,IL,60515,41,22.649999618530273,168617.0,11.779999732971191,168848.0,16.860000610351562,168901.0,16.8799991607666,169062.0,18.90999984741211,169100.0,-0.47991170280930984,0.43123947305040183,-0.25562909958911584,-0.254746161366076,-0.16512140547933693,2,1,14,967.0
924,71829.0,65171850,NEWPARK RESOURCES INC,0000071829-20-000009,QTR1\0000071829-20-000009,900.079,351.434,56.863,-12.946,820.119,1.0,2006-03-22,MALE,NYS,TX,77381,41,4.039999961853027,89714.0,0.97079998254776,89898.0,2.2300000190734863,89899.0,1.0499999523162842,90650.0,1.909999966621399,90804.0,-0.7597029723479297,1.297074638609996,-0.4480197920470643,-0.7400990192498218,-0.5272277265702401,2,1,43,5398.0
925,46250.0,42026110,HAWKINS INC,0000046250-20-000027,QTR2\0000046250-20-000027,389.328,155.844,4.277,28.367,540.198,1.0,2011-03-11,MALE,NAS,MN,55113,41,41.72999954223633,10649.0,34.689998626708984,10649.0,42.58000183105469,10516.0,46.099998474121094,10545.0,52.130001068115234,10671.0,-0.16870359436265805,0.2274431685411174,0.020369094132341017,0.10472079989988362,0.24922122310000788,1,1,23,3583.0
926,1495320.0,92335C10,"Vera Bradley, Inc.",0001495320-20-000010,QTR1\0001495320-20-000010,535.061,201.242,58.894,16.047,495.212,1.0,2013-11-11,MALE,NAS,IN,46783,10,9.600000381469727,33503.0,4.309999942779541,33121.0,4.440000057220459,33400.0,6.110000133514404,33409.0,8.0600004196167,33414.0,-0.5510416904671315,0.03016243994589945,-0.5375000124176338,-0.36354167804949766,-0.16041665631863847,1,1,15,2607.0
927,910521.0,24353710,DECKERS OUTDOOR CORP,0000910521-20-000016,QTR2\0000910521-20-000016,1765.118,624.998,649.436,276.142,2132.689,1.0,2016-06-01,MALE,NYS,CA,93117,10,199.07000732421875,27976.0,129.5500030517578,27988.0,196.38999938964844,27999.0,220.00999450683594,28021.0,286.0,28084.0,-0.349223899706981,0.51593975116455,-0.013462640457964479,0.10518906119550657,0.4366805117669044,2,1,4,1674.0
928,1116132.0,87603010,"TAPESTRY, INC.",0001116132-20-000022,QTR3\0001116132-20-000022,6877.3,3363.9,1233.8,643.4,6027.1,2.0,2019-09-04,MALE,NYS,NY,10001,10,28.809999465942383,275936.0,14.899999618530273,276029.0,13.279999732971191,276098.0,15.630000114440918,277374.0,31.450000762939453,277405.0,-0.4828184694642482,-0.10872482731773907,-0.5390489420636718,-0.45748002762312245,0.09163489572840626,2,1,31,484.0
929,1513761.0,G6672110,Norwegian Cruise Line Holdings Ltd.,0001558370-20-001661,QTR1\0001558370-20-001661,16684.599,10169.02,252.876,930.228,6462.376,1.0,2015-01-08,MALE,NYS,FL,33126,40,48.5099983215332,212758.0,16.959999084472656,213203.0,16.43000030517578,256347.0,17.110000610351562,275619.0,25.639999389648438,315636.0,-0.6503813714430856,-0.031249929711500007,-0.6613069290113203,-0.647289193931871,-0.4714491800287891,2,1,9,2184.0
930,3453.0,57686G10,"Matson, Inc.",0001558370-20-001757,QTR1\0001558370-20-001757,2845.4,2039.7,28.4,82.7,2203.1,1.0,2012-06-26,MALE,NYS,HI,96819,40,37.9900016784668,42867.0,30.31999969482422,42867.0,29.100000381469727,43041.0,40.09000015258789,43076.0,56.290000915527344,43079.0,-0.20189527888307596,-0.0402374447768465,-0.23400897352515868,0.05527766205157603,0.48170567066421616,2,1,11,3110.0
931,56047.0,49726610,KIRBY CORP,0001140361-20-003820,QTR1\0001140361-20-003820,6079.097,2707.505,24.737,142.347,2838.399,1.0,2014-04-29,MALE,NYS,TX,77007,40,74.30000305175781,59947.0,41.31999969482422,59984.0,53.560001373291016,60038.0,36.16999816894531,60038.0,52.279998779296875,60039.0,-0.4438762046074148,0.29622463138594823,-0.27913863831229174,-0.5131898158368973,-0.29636612877554896,2,1,43,2438.0
932,815097.0,14365830,CARNIVAL CORP,0000815097-20-000003,QTR1\0000815097-20-000003,45058.0,19693.0,518.0,2990.0,20825.0,1.0,2013-07-01,MALE,NYS,FL,33178,40,42.5,526851.0,15.550000190734863,526851.0,16.420000076293945,599693.0,15.180000305175781,600663.0,21.790000915527344,777995.0,-0.6341176425709444,0.05594854500885813,-0.6136470570283777,-0.6428235222311581,-0.487294096105239,2,1,9,2740.0
933,884887.0,V7780T10,ROYAL CARIBBEAN CRUISES LTD,0000884887-20-000009,QTR1\0000884887-20-000009,30320.284,17586.457,243.738,1878.887,10950.661,1.0,1988-04-01,MALE,NYS,FL,33132,40,109.80000305175781,209631.0,42.40999984741211,209000.0,50.29999923706055,209385.0,64.7300033569336,214668.0,73.75,224338.0,-0.613752288992007,0.18604101433709133,-0.5418943730507002,-0.410473574154447,-0.32832424453362236,2,1,9,11962.0
934,98222.0,88642R10,TIDEWATER INC,0001564590-20-008191,QTR1\0001564590-20-008191,1579.528,563.118,224.045,-141.743,486.549,1.0,2018-03-05,MALE,NYS,TX,77072,40,16.3799991607666,39231.0,6.179999828338623,39231.0,5.590000152587891,40323.0,6.710000038146973,40362.0,8.859999656677246,40547.0,-0.6227106138600441,-0.09546920584775206,-0.6587301319296116,-0.5903540670369035,-0.45909645234300556,2,1,43,1032.0
935,1131227.0,44054310,HORNBECK OFFSHORE SERVICES INC /LA,0001131227-20-000041,QTR3\0001131227-20-000041,2668.887,1496.442,121.49,-138.814,225.662,1.0,2002-02-01,MALE,OTH,LA,70433,40,,,,,,,,,,,,,,,,3,1,18,6908.0
936,1514991.0,00164V10,AMC Networks Inc.,0001514991-20-000010,QTR1\0001514991-20-000010,5596.686,4595.73,816.17,380.486,3060.321,1.0,2011-03-09,MALE,NAS,NY,10001,32,36.29999923706055,44078.0,24.760000228881836,44078.0,23.389999389648438,40558.0,24.709999084472656,40557.0,35.470001220703125,29755.0,-0.3179063154468865,-0.05533121270472895,-0.35564738619144715,-0.31928375747058035,-0.02286495960887057,1,1,31,3585.0
937,39899.0,87901J10,TEGNA INC,0000039899-20-000006,QTR1\0000039899-20-000006,6953.976,5363.599,29.404,286.235,2299.497,1.0,2017-06-01,MALE,NYS,VA,22102,32,17.079999923706055,216904.0,12.819999694824219,216904.0,11.140000343322754,218530.0,11.75,218955.0,13.779999732971191,219242.0,-0.24941453442099853,-0.13104519434424997,-0.3477751526297681,-0.3120608868568156,-0.19320844294353032,2,1,45,1309.0
938,832428.0,81105440,E.W. SCRIPPS Co,0000832428-20-000007,QTR1\0000832428-20-000007,3561.353,2663.418,32.968,-18.378,1423.836,1.0,2017-08-08,MALE,NAS,OH,45202,32,13.890000343322754,69028.0,8.75,69028.0,8.75,69028.0,11.4399995803833,69028.0,15.199999809265137,69028.0,-0.37005041153895085,0.0,-0.37005041153895085,-0.17638593969633884,0.09431241422338266,1,1,32,1241.0
939,1754301.0,35137L10,Fox Corp,0001564590-20-038975,QTR3\0001564590-20-038975,19509.0,9362.0,3234.0,1595.0,11389.0,3.0,2018-10-01,MALE,NAS,NY,10036,32,37.029998779296875,344809.0,24.139999389648438,344809.0,26.81999969482422,343609.0,27.829999923706055,338409.0,29.09000015258789,337543.0,-0.34809613325872196,0.1110190709584277,-0.2757223716188986,-0.24844718225414725,-0.2144207099231168,1,1,31,822.0
940,1517175.0,16308610,"Chefs' Warehouse, Inc.",0001517175-20-000004,QTR1\0001517175-20-000004,1013.679,677.746,140.233,24.193,1591.834,1.0,1985-01-01,MALE,NAS,CT,6877,41,36.4900016784668,30342.0,11.5600004196167,30465.0,13.579999923706055,37799.0,14.539999961853027,37773.0,25.549999237060547,37770.0,-0.6832008800252153,0.17474043518731408,-0.6278432639338632,-0.6015346864060775,-0.29980821973658833,1,1,6,13148.0
941,1020859.0,91116310,UNITED NATURAL FOODS INC,0001020859-20-000064,QTR3\0001020859-20-000064,7180.965,5670.031,42.35,-284.99,21387.068,1.0,2008-09-01,MALE,NYS,RI,2908,41,7.590000152587891,53508.0,9.210000038146973,53508.0,18.209999084472656,54687.0,14.869999885559082,54840.0,15.850000381469727,56048.0,0.2134387158090802,0.9771985894732373,1.3992093173099298,0.9591567307793794,1.0882740530730426,2,1,39,4504.0
